status,airline_code,month,metric,region,value,recovery_method,reason,announcement_date,announcement_id,source_pdf_url,source_pdf_path,companion_parser_metrics,source_text_metric_present,source_text_keyword_matches,parser_metric_present,parser_metric_row_count,parser_metric_regions,disclosure_check,retrieved_at
recovered_from_cached_official_pdf,603885,2018-04,rpk,Regional,35.7665,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-05-15,1204941728,http://static.cninfo.com.cn/finalpage/2018-05-15/1204941728.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204941728.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-04,rpk,Total,2541.4519,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-05-15,1204941728,http://static.cninfo.com.cn/finalpage/2018-05-15/1204941728.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1204941728.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-07,ask,Domestic,2658.0173,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-08-11,1205275112,http://static.cninfo.com.cn/finalpage/2018-08-11/1205275112.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205275112.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-07,ask,International,364.80830000000003,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-08-11,1205275112,http://static.cninfo.com.cn/finalpage/2018-08-11/1205275112.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205275112.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-07,ask,Regional,41.195,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-08-11,1205275112,http://static.cninfo.com.cn/finalpage/2018-08-11/1205275112.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205275112.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-07,ask,Total,3064.0206,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-08-11,1205275112,http://static.cninfo.com.cn/finalpage/2018-08-11/1205275112.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205275112.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-11,ask,Domestic,2515.4320000000002,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-12-15,1205670904,http://static.cninfo.com.cn/finalpage/2018-12-15/1205670904.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205670904.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-11,ask,International,299.3137,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-12-15,1205670904,http://static.cninfo.com.cn/finalpage/2018-12-15/1205670904.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205670904.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-11,ask,Regional,43.2747,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-12-15,1205670904,http://static.cninfo.com.cn/finalpage/2018-12-15/1205670904.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205670904.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-11,ask,Total,2858.0204,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2018-12-15,1205670904,http://static.cninfo.com.cn/finalpage/2018-12-15/1205670904.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205670904.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-12,ask,Domestic,2627.6232,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-01-15,1205768701,http://static.cninfo.com.cn/finalpage/2019-01-15/1205768701.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205768701.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-12,ask,International,358.05410000000006,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-01-15,1205768701,http://static.cninfo.com.cn/finalpage/2019-01-15/1205768701.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205768701.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-12,ask,Regional,42.9265,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-01-15,1205768701,http://static.cninfo.com.cn/finalpage/2019-01-15/1205768701.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205768701.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2018-12,ask,Total,3028.6038000000003,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-01-15,1205768701,http://static.cninfo.com.cn/finalpage/2019-01-15/1205768701.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205768701.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-02,ask,Domestic,2615.6753,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-03-15,1205898871,http://static.cninfo.com.cn/finalpage/2019-03-15/1205898871.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205898871.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-02,ask,International,597.9437,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-03-15,1205898871,http://static.cninfo.com.cn/finalpage/2019-03-15/1205898871.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205898871.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-02,ask,Regional,73.5803,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-03-15,1205898871,http://static.cninfo.com.cn/finalpage/2019-03-15/1205898871.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205898871.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-02,ask,Total,3287.1993,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-03-15,1205898871,http://static.cninfo.com.cn/finalpage/2019-03-15/1205898871.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1205898871.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-03,ask,Domestic,2703.1403000000005,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-04-16,1206019331,http://static.cninfo.com.cn/finalpage/2019-04-16/1206019331.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206019331.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-03,ask,International,514.4277,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-04-16,1206019331,http://static.cninfo.com.cn/finalpage/2019-04-16/1206019331.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206019331.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-03,ask,Regional,53.5202,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-04-16,1206019331,http://static.cninfo.com.cn/finalpage/2019-04-16/1206019331.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206019331.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-03,ask,Total,3271.0882,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-04-16,1206019331,http://static.cninfo.com.cn/finalpage/2019-04-16/1206019331.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206019331.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-04,rpk,Domestic,2441.129,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-05-15,1206266216,http://static.cninfo.com.cn/finalpage/2019-05-15/1206266216.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206266216.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-04,rpk,International,385.3826,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-05-15,1206266216,http://static.cninfo.com.cn/finalpage/2019-05-15/1206266216.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206266216.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-04,rpk,Regional,51.1405,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-05-15,1206266216,http://static.cninfo.com.cn/finalpage/2019-05-15/1206266216.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206266216.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-04,rpk,Total,2877.6521000000002,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-05-15,1206266216,http://static.cninfo.com.cn/finalpage/2019-05-15/1206266216.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206266216.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-08,ask,Domestic,2800.6683000000003,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-09-13,1206920977,http://static.cninfo.com.cn/finalpage/2019-09-13/1206920977.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206920977.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-08,ask,International,745.5896000000001,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-09-13,1206920977,http://static.cninfo.com.cn/finalpage/2019-09-13/1206920977.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206920977.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-08,ask,Regional,51.8142,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-09-13,1206920977,http://static.cninfo.com.cn/finalpage/2019-09-13/1206920977.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206920977.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-08,ask,Total,3598.0721000000003,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-09-13,1206920977,http://static.cninfo.com.cn/finalpage/2019-09-13/1206920977.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206920977.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-09,ask,Domestic,2700.401,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-10-15,1206980318,http://static.cninfo.com.cn/finalpage/2019-10-15/1206980318.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206980318.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-09,ask,International,602.4992,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-10-15,1206980318,http://static.cninfo.com.cn/finalpage/2019-10-15/1206980318.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206980318.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-09,ask,Regional,45.2579,split_header_continuation,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-10-15,1206980318,http://static.cninfo.com.cn/finalpage/2019-10-15/1206980318.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206980318.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-09,ask,Total,3348.1581,source_pdf_recovery,The repaired parser now extracts the ASK regional rows from the official PDF; the retained raw archive predates that parser repair.,2019-10-15,1206980318,http://static.cninfo.com.cn/finalpage/2019-10-15/1206980318.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1206980318.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-12,ask,Domestic,2743.0607,split_header_continuation,ASK unit continuation row starts on the next PDF page; preserving the active header recovers the regional values.,2020-01-15,1207249027,http://static.cninfo.com.cn/finalpage/2020-01-15/1207249027.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207249027.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-12,ask,International,639.1359,split_header_continuation,ASK unit continuation row starts on the next PDF page; preserving the active header recovers the regional values.,2020-01-15,1207249027,http://static.cninfo.com.cn/finalpage/2020-01-15/1207249027.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207249027.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-12,ask,Regional,38.8682,split_header_continuation,ASK unit continuation row starts on the next PDF page; preserving the active header recovers the regional values.,2020-01-15,1207249027,http://static.cninfo.com.cn/finalpage/2020-01-15/1207249027.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207249027.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2019-12,ask,Total,3421.0648,source_pdf_recovery,ASK unit continuation row starts on the next PDF page; preserving the active header recovers the regional values.,2020-01-15,1207249027,http://static.cninfo.com.cn/finalpage/2020-01-15/1207249027.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207249027.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,可用座位公里;座位公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-02,rpk,Domestic,576.6355000000001,source_pdf_recovery,RPK unit/code continuation row starts on the next PDF page; preserving the active header and applying the stated unit recovers the regional values.,2020-03-19,1207383601,http://static.cninfo.com.cn/finalpage/2020-03-19/1207383601.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207383601.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-02,rpk,International,87.52430000000001,source_pdf_recovery,RPK unit/code continuation row starts on the next PDF page; preserving the active header and applying the stated unit recovers the regional values.,2020-03-19,1207383601,http://static.cninfo.com.cn/finalpage/2020-03-19/1207383601.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207383601.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-02,rpk,Regional,3.2960000000000003,source_pdf_recovery,RPK unit/code continuation row starts on the next PDF page; preserving the active header and applying the stated unit recovers the regional values.,2020-03-19,1207383601,http://static.cninfo.com.cn/finalpage/2020-03-19/1207383601.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207383601.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-02,rpk,Total,667.4558000000001,source_pdf_recovery,RPK unit/code continuation row starts on the next PDF page; preserving the active header and applying the stated unit recovers the regional values.,2020-03-19,1207383601,http://static.cninfo.com.cn/finalpage/2020-03-19/1207383601.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1207383601.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-10,rpk,Domestic,2735.8969,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2020-11-17,1208749786,http://static.cninfo.com.cn/finalpage/2020-11-17/1208749786.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1208749786.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
recovered_from_cached_official_pdf,603885,2020-10,rpk,International,33.1883,source_pdf_recovery,The repaired parser now extracts the RPK regional rows from the official PDF; the retained raw archive predates that parser repair.,2020-11-17,1208749786,http://static.cninfo.com.cn/finalpage/2020-11-17/1208749786.PDF,/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/airline_pdfs/603885/1208749786.PDF,aftk;ask;atk;cargo_tonnes;freight_load_factor_pct;overall_load_factor_pct;passenger_load_factor_pct;passengers;rftk;rpk;rtk,True,收入客公里;旅客周转量,True,4,Domestic;International;Regional;Total,parser_gap_recovered,2026-08-09T16:03:51.463326+00:00
